Date,Portfolio_Value,Trade_Date,Asset,Action,Units,Price,Cost/Revenue,Cash,Position,price,short_ma,long_ma,BTC_signal,GOLD_signal
2017-02-18,0.0,2021-07-02,GOLD,sell,0.6370723338399493,1786.15,1126.5276815973432,18581.67100632596,0.0,1056.637138,1011.3849751,975.6378438,1,1.0
2017-02-19,0.0,2021-07-20,GOLD,buy,1.0,1823.05,1841.2805,16740.39050632596,1.0,1052.779286,1019.0526037000002,980.9431170833334,1,1.0
2017-02-20,1227.447829179743,2021-07-21,GOLD,buy,1.0,1802.15,1820.1715000000002,14920.219006325959,2.0,1050.87,1024.2292536999998,986.1174504166667,1,1.0
2017-02-21,1223.3804759916425,2021-07-22,GOLD,buy,1.0,1799.45,1817.4445,13102.774506325959,3.0,1123.788429,1036.8490966,992.9569438833333,1,-1.0
2017-02-22,1226.8030048938247,2021-07-23,GOLD,buy,1.0,1799.6,1817.596,11285.17850632596,4.0,1123.223188,1049.1109529,999.6619297333333,1,-1.0
2017-02-23,1237.9634252270278,2021-07-26,GOLD,buy,1.0,1800.2,1818.202,9466.97650632596,5.0,1130.01,1062.1242154,1006.6632630666667,1,-1.0
2017-02-24,1243.6676400639983,2021-07-27,GOLD,buy,1.0,1800.35,1818.3535,7648.62300632596,6.0,1174.86625,1079.4908404000003,1016.0572838999999,1,-1.0
2017-02-25,0.0,2021-07-28,BTC,buy,0.1902923291077089,39405.95,7648.62300632596,0.0,0.1902923291077089,1150.605714,1093.318813,1023.8789327,1,-1.0
2017-02-26,0.0,2021-08-09,GOLD,sell,1.0,1738.85,1721.4615,1721.4615,5.0,1150.37,1104.8350004999998,1031.7229327,1,-1.0
2017-02-27,1247.1893727024756,2021-08-10,BTC,buy,0.03642523897289726,46333.46,1721.4615,0.0,0.22671756808060617,1190.75195,1120.3901955000001,1040.7375893666667,1,-1.0
2017-02-28,1245.6021129217531,2021-08-10,GOLD,sell,1.0,1723.35,1706.1164999999999,1706.1164999999999,4.0,1187.565286,1133.4830103,1049.7919989,1,-1.0
2017-03-01,1230.5231450048925,2021-08-11,BTC,buy,0.03667447960306666,45608.37,1706.1165,-2.2737367544323206e-13,0.26339204768367286,1190.89,1147.2940816999999,1059.0819989000001,1,-1.0
2017-03-02,1228.2414590701042,2021-08-11,GOLD,sell,1.0,1743.6,1726.164,1726.1639999999998,3.0,1259.410817,1168.1481634,1068.9054903,1,-1.0
2017-03-03,1216.7338256598682,2021-08-12,BTC,buy,0.037102904556416814,45611.46,1726.1639999999998,0.0,0.30049495224008965,1285.14,1184.2833205000002,1079.0866944666666,1,-1.0
2017-03-04,0.0,2021-08-12,GOLD,sell,1.0,1747.4,1729.9260000000002,1729.9260000000002,2.0,1287.0,1200.6610017,1089.2060278000001,1,-1.0
2017-03-05,0.0,2021-08-13,BTC,buy,0.038183040267949934,44417.78,1729.926,2.2737367544323206e-13,0.3386779925080396,1270.9333,1214.7533317,1097.8029044666666,1,-1.0
2017-03-06,1221.1483919250018,2021-08-13,GOLD,sell,1.0,1773.85,1756.1115,1756.1115000000002,1.0,1275.197375,1224.7864441999998,1105.9428365333333,1,-1.0
2017-03-07,1206.9622576347972,2021-08-14,BTC,buy,0.03599278047062926,47833.98,1756.1115000000002,0.0,0.37467077297866885,1279.5,1237.6758728,1114.1238365333334,1,-1.0
2017-03-08,1199.5715792808094,2021-08-16,GOLD,sell,1.0,1786.35,1768.4865,1768.4865,0.0,1157.3933,1238.3782028,1118.5698215333332,1,-1.0
2017-03-09,1196.942680268988,2021-08-17,BTC,buy,0.03770583175830064,45982.55,1768.4865,0.0,0.41237660473696947,1192.469143,1238.5499220999998,1123.3151263,1,1.0
2017-03-10,1193.0737345534778,,,,,,,,,1192.09,1239.0023935,1127.9567929666666,1,1.0
2017-03-11,1181.1429972079432,,,,,,,,,1179.159875,1237.829381,1134.7253554666665,1,1.0
2017-03-12,1205.4500363203215,,,,,,,,,1227.494625,1234.6377618000001,1142.3383929666668,1,1.0
2017-03-13,1205.6320821687773,,,,,,,,,1227.68,1228.8917618,1150.0080596333335,1,1.0
2017-03-14,1223.0051591598353,,,,,,,,,1245.370786,1224.7288403999999,1158.1669316666669,1,1.0
2017-03-15,1234.8179721156894,,,,,,,,,1257.399625,1223.3754729,1166.7510066666666,1,1.0
2017-03-16,1234.425523985202,,,,,,,,,1257.0,1221.5557354,1175.2776733333335,1,1.0
2017-03-17,1071.5755207655707,,,,,,,,,1091.171888,1202.7229242,1177.9058699999998,1,1.0
2017-03-18,935.1312116425851,,,,,,,,,952.2323625,1182.2068304499999,1175.14001125,1,1.0
2017-03-19,950.3112452706764,,,,,,,,,967.69,1159.7289161499998,1172.8896779166666,-1,1.0
2017-03-20,931.3050203652629,,,,,,,,,1049.084488,1145.42836495,1172.6379229166666,-1,1.0
2017-03-21,931.3050203652629,,,,,,,,,1118.630043,1139.3753817499999,1174.83294815,-1,1.0
2017-03-22,931.3050203652629,,,,,,,,,1113.0,1127.9259192499999,1176.90394815,-1,1.0
2017-03-23,931.3050203652629,,,,,,,,,1038.789,1109.03681925,1174.07063385,-1,1.0
2017-03-24,931.3050203652629,,,,,,,,,941.9197143,1078.6917120800001,1168.0271847266667,-1,1.0
2017-03-25,931.3050203652629,,,,,,,,,927.93,1045.7447495800002,1161.2911847266666,-1,1.0
2017-03-26,931.3050203652629,,,,,,,,,956.7863125,1015.7233808300001,1154.0218534766668,-1,-1.0
2017-03-27,931.3050203652629,,,,,,,,,1037.22925,1010.3291170299999,1150.24263801,-1,-1.0
2017-03-28,921.8642070049194,,,,,,,,,1041.04,1019.20988078,1146.5983046766667,-1,-1.0
2017-03-29,917.354789726669,,,,,,,,,1040.5755,1026.49843078,1141.59242301,-1,-1.0
2017-03-30,915.6683409884615,,,,,,,,,1037.90455,1025.38043698,1136.6037318099998,-1,-1.0
2017-03-31,912.7720485902357,,,,,,,,,1034.74,1016.9914326800001,1131.39873181,-1,-1.0
2017-04-01,0.0,,,,,,,,,1086.929571,1014.3843897800001,1125.6493569433333,-1,-1.0
2017-04-02,0.0,,,,,,,,,1099.169125,1020.4224022799999,1119.4503277766667,-1,-1.0
2017-04-03,914.5318211866262,,,,,,,,,1079.99,1034.22943085,1112.5499944433332,-1,-1.0
2017-04-04,922.1575024376513,,,,,,,,,1141.600363,1055.59646715,1108.2388965433333,-1,-1.0
2017-04-05,913.4686252429736,,,,,,,,,1133.079314,1073.2257673,1103.5016278433332,-1,-1.0
2017-04-06,918.3813237412301,,,,,,,,,1133.53,1082.8558423,1098.6359611766668,-1,-1.0
2017-04-07,928.6100019577492,,,,,,,,,1190.45425,1097.7972673,1099.7379928433334,-1,-1.0
2017-04-08,0.0,,,,,,,,,1181.149838,1111.8547011,1099.3606826766668,1,-1.0
2017-04-09,0.0,,,,,,,,,1184.03,1126.4672461,1099.09201601,1,-1.0
2017-04-10,916.5848892157483,,,,,,,,,1207.744875,1143.7677336000002,1100.0448493433332,1,-1.0
2017-04-11,918.6746191739619,,,,,,,,,1226.617038,1157.7364803,1100.0155964433334,1,-1.0
2017-04-12,934.3659248251093,,,,,,,,,1219.09,1169.7285678,1099.72926311,1,-1.0
2017-04-13,941.5883248561283,,,,,,,,,1180.023713,1179.7319390999999,1097.5510273433333,1,-1.0
2017-04-14,0.0,,,,,,,,,1185.260057,1184.0979085,1095.1463750766666,1,-1.0
2017-04-15,0.0,,,,,,,,,1170.36,1187.8259771,1092.2583750766667,1,-1.0
2017-04-16,0.0,,,,,,,,,1186.927413,1193.1657184,1095.4502259100002,1,-1.0
2017-04-17,0.0,,,,,,,,,1205.634875,1194.6837808999999,1103.8969763266666,1,-1.0
2017-04-18,937.7754842306158,,,,,,,,,1176.97,1194.2657971,1110.8729763266667,1,-1.0
2017-04-19,937.8488080887987,,,,,,,,,1217.930088,1197.6558059,1116.5011629933333,1,1.0
2017-04-20,940.085185763378,,,,,,,,,1241.686325,1201.0499508999999,1120.60303906,1,1.0
2017-04-21,939.9018761179208,,,,,,,,,1236.63,1202.0512471,1124.7240390599998,1,1.0
2017-04-22,0.0,,,,,,,,,1261.311225,1206.2733696,1132.14144656,1,1.0
2017-04-23,0.0,,,,,,,,,1257.988113,1214.0698096,1142.6770598500002,1,1.0
2017-04-24,930.7730557741457,,,,,,,,,1240.84,1219.6278039000001,1153.1073931833334,1,1.0
2017-04-25,929.5998740432187,,,,,,,,,1279.414688,1230.5332727,1163.8616723666669,1,1.0
2017-04-26,925.2371044813342,,,,,,,,,1309.109875,1242.7515189,1172.9243598666665,1,1.0
2017-04-27,925.9336811340721,,,,,,,,,1288.02,1250.9900314000001,1181.1570265333332,1,1.0
2017-04-28,928.6100019577492,,,,,,,,,1331.294429,1266.4224743,1190.8476575,1,1.0
2017-04-29,0.0,,,,,,,,,1334.979038,1278.1273693,1200.7501404333334,1,1.0
2017-04-30,0.0,,,,,,,,,1333.0,1287.2587368,1210.6921404333334,1,1.0
2017-05-01,0.0,,,,,,,,,1417.172813,1305.3130181000001,1221.7002485,1,1.0
2017-05-02,920.5443775576266,,,,,,,,,1452.076288,1324.3895244,1233.4638206000002,1,1.0
2017-05-03,916.7681988612055,,,,,,,,,1447.55,1343.3457131,1245.7158206,1,1.0
2017-05-04,900.7469358482349,,,,,,,,,1508.292125,1370.0909256,1257.9388793333333,1,1.0
2017-05-05,900.4536404155031,,,,,,,,,1533.335071,1395.4829639,1271.2807379,1,1.0
2017-05-06,891.449104011348,,,,,,,,,1518.75,1416.4469764,1284.1214045666666,1,1.0
2017-05-07,883.8205663915867,,,,,,,,,1535.868429,1441.2318193,1295.6352105333333,1,1.0
2017-05-08,944.0997583474814,,,,,,,,,1640.619225,1472.1642989,1310.9508567666667,1,1.0
2017-05-09,950.1309549798348,,,,,,,,,1651.1,1503.7763951,1326.5198567666666,1,1.0
2017-05-10,1014.4587222053902,,,,,,,,,1762.88625,1546.7650201,1345.0245692666665,1,1.0
2017-05-11,1047.8950412648883,,,,,,,,,1820.990563,1587.1467951,1364.8370200999998,1,1.0
2017-05-12,1052.5040982727382,,,,,,,,,1829.0,1624.8391663,1385.1673534333333,1,1.0
2017-05-13,1019.6572309972572,,,,,,,,,1771.920013,1657.2761676000002,1404.8972301,1,1.0
2017-05-14,1022.1872039800362,,,,,,,,,1776.3165,1684.0786051,1424.5991115333334,1,1.0
2017-05-15,1024.3068862359069,,,,,,,,,1780.0,1708.7450979999999,1444.9204448666667,1,1.0
2017-05-16,1000.7317007735561,,,,,,,,,1739.031975,1730.7732955,1463.3239302666666,1,1.0
2017-05-17,1040.1232566289,,,,,,,,,1807.485063,1757.9349588999999,1483.3856031999999,1,1.0
2017-05-18,1026.5971903972659,,,,,,,,,1783.98,1772.2710364000002,1503.6192698666669,1,1.0
2017-05-19,1128.7634513209082,,,,,,,,,1961.520488,1803.3130852000002,1528.4056165333334,1,1.0
2017-05-20,1181.3537262188179,,,,,,,,,2052.909788,1832.315439,1555.4463986333333,1,1.0
2017-05-21,1155.993620980977,,,,,,,,,2008.84,1851.1003827,1581.1867319666667,1,1.0
2017-05-22,1203.0785415729151,,,,,,,,,2090.662313,1877.2666140000001,1608.8317682333332,1,1.0
2017-05-23,1316.4704503995113,,,,,,,,,2287.710288,1928.8456415,1643.1558407333332,1,1.0
2017-05-24,1298.4068053661808,,,,,,,,,2256.32,1976.8459915000003,1677.0051740666668,1,1.0
2017-05-25,1373.7257514693506,,,,,,,,,2387.206286,2037.5666201,1713.9315606666667,1,1.0
2017-05-26,1272.8893970896393,,,,,,,,,2211.976857,2084.8611083,1744.0271267333335,1,1.0
2017-05-27,1311.9299580777224,,,,,,,,,2279.82,2132.094602,1777.0871267333334,1,1.0
2017-05-28,1261.9580532714203,,,,,,,,,2192.9808,2172.994682,1805.8100057666666,1,1.0
2017-05-29,1309.6918475312968,,,,,,,,,2275.9307,2204.4357032000003,1837.1750611666669,1,1.0
2017-05-30,1317.799581807838,,,,,,,,,2290.02,2228.1467244,1869.0757278333333,1,1.0
2017-05-31,1315.448230106966,,,,,,,,,2285.933914,2255.8561158,1898.0344312000002,1,1.0
2017-06-01,1380.6521290204105,,,,,,,,,2399.242671,2286.7141516,1929.6066439666668,1,-1.0
2017-06-02,1386.802187835112,,,,,,,,,2409.93,2298.9361228000002,1961.6859773,1,-1.0
2017-06-03,1453.4599125584964,,,,,,,,,2525.765158,2325.8806386,1995.6017450666668,1,-1.0
2017-06-04,1447.9401558071604,,,,,,,,,2516.173143,2338.7773243,2028.3630141333335,1,-1.0
2017-06-05,1455.626403337255,,,,,,,,,2529.53,2370.5326386,2062.0556808,1,-1.0
2017-06-06,1659.2124016940516,,,,,,,,,2883.313697,2430.8820083,2106.970523066667,1,-1.0
2017-06-07,1533.5375231711437,,,,,,,,,2664.920863,2478.0760146000002,2141.113911,1,-1.0
2017-06-08,1543.9584859424303,,,,,,,,,2683.03,2518.7859445999998,2175.5115776666667,1,-1.0
2017-06-09,1627.0892187427626,,,,,,,,,2827.4913,2572.5330746,2210.998412666667,1,-1.0
2017-06-10,1637.3792198504702,,,,,,,,,2845.372857,2628.4769689,2245.144489133333,1,-1.0
2017-06-11,1668.0262189044875,,,,,,,,,2898.63,2678.4157018,2280.798822466667,1,-1.0
2017-06-12,1529.3679036001954,,,,,,,,,2657.675063,2703.1902081,2310.3239908,1,-1.0
2017-06-13,1581.4521956407966,,,,,,,,,2748.185086,2725.4322008999998,2342.7196103333335,1,-1.0
2017-06-14,1557.1766484013283,,,,,,,,,2706.0,2744.4148866,2373.5862770000003,1,-1.0
2017-06-15,1405.5333368371907,,,,,,,,,2442.48025,2735.7099116,2397.0345528333337,1,-1.0
2017-06-16,1418.4692762780787,,,,,,,,,2464.959814,2693.8745233,2418.9503778666667,1,-1.0
2017-06-17,1425.9387672356202,,,,,,,,,2477.94,2675.176437,2442.082377866667,1,-1.0
2017-06-18,1442.8854366839887,,,,,,,,,2507.389252,2657.6123622,2460.2780033333333,1,-1.0
2017-06-19,1506.0823006281962,,,,,,,,,2617.210263,2636.5842585,2479.088019166667,1,-1.0
2017-06-20,1496.178597872673,,,,,,,,,2600.0,2612.0469728,2498.7933525,1,-1.0
2017-06-21,1537.060671016257,,,,,,,,,2671.04325,2589.2882978000002,2518.1393837333335,1,-1.0
2017-06-22,1569.4269058789573,,,,,,,,,2727.288013,2596.2495928,2532.791974566667,1,-1.0
2017-06-23,1561.4810391367469,,,,,,,,,2713.48,2592.7790842,2548.030641233333,1,-1.0
2017-06-24,1489.9434968419218,,,,,,,,,2589.164888,2581.0955729999996,2554.7625946333333,1,-1.0
2017-06-25,1445.7494873577134,,,,,,,,,2512.366286,2588.0841766,2564.7755756,1,-1.0
2017-06-26,1439.8014373982173,,,,,,,,,2502.03,2591.7911952000004,2572.1825756000003,1,-1.0
2017-06-27,1448.9356733399068,,,,,,,,,2517.903114,2595.7875066,2583.0133194,1,-1.0
2017-06-28,1487.7477385079756,,,,,,,,,2585.349186,2603.5835,2593.327268933333,1,-1.0
2017-06-29,1472.1821949760233,,,,,,,,,2558.3,2597.6924737,2602.2699356000003,-1,-1.0
2017-06-30,1442.7385510765025,,,,,,,,,2477.641375,2585.4566112,2608.6601843000003,-1,-1.0
2017-07-01,1442.7385510765025,,,,,,,,,2501.191343,2568.4714204999996,2612.058473366667,-1,-1.0
2017-07-02,1442.7385510765025,,,,,,,,,2421.26,2537.8686192,2612.4361400333337,-1,-1.0
2017-07-03,1442.7385510765025,,,,,,,,,2561.225429,2522.6431621,2613.6181490666663,-1,-1.0
2017-07-04,1442.7385510765025,,,,,,,,,2599.729838,2523.6996571000004,2616.4033722333334,-1,-1.0
2017-07-05,1442.7385510765025,,,,,,,,,2598.89,2532.3520285000004,2618.7153722333333,-1,-1.0
2017-07-06,1442.7385510765025,,,,,,,,,2609.96775,2543.1458035,2609.603840666667,-1,-1.0
2017-07-07,1442.7385510765025,,,,,,,,,2491.201214,2540.4756135000002,2603.8131857,-1,-1.0
2017-07-08,1442.7385510765025,,,,,,,,,2502.86,2532.2266949,2597.8075190333334,-1,-1.0
2017-07-09,1442.7385510765025,,,,,,,,,2536.238938,2530.0205887,2588.0991069666666,-1,-1.0
2017-07-10,1442.7385510765025,,,,,,,,,2366.170143,2518.8734655,2572.125683166667,-1,1.0
2017-07-11,1442.7385510765025,,,,,,,,,2327.09,2501.4633312,2553.074349833333,-1,1.0
2017-07-12,1442.7385510765025,,,,,,,,,2385.748571,2497.9121883,2544.010133433333,-1,1.0
2017-07-13,1442.7385510765025,,,,,,,,,2354.783417,2477.2679871,2530.8967444666664,-1,1.0
2017-07-14,1442.7385510765025,,,,,,,,,2338.49,2451.1440033,2518.6464111333335,-1,1.0
2017-07-15,1442.7385510765025,,,,,,,,,2058.9956,2397.1545633,2505.8635894666663,-1,1.0
2017-07-16,1442.7385510765025,,,,,,,,,1931.2143,2329.2792183,2488.072072333334,-1,1.0
2017-07-17,1442.7385510765025,,,,,,,,,1910.96,2271.2550969,2469.172739,-1,1.0
2017-07-18,1442.7385510765025,,,,,,,,,2320.12225,2252.9813219,2462.9305056,-1,1.0
2017-07-19,1442.7385510765025,,,,,,,,,2264.7657,2225.8339981,2451.1823535,-1,1.0
2017-07-20,1442.7385510765025,,,,,,,,,2265.21,2215.7379838,2440.0226868333334,-1,1.0
2017-07-21,1442.7385510765025,,,,,,,,,2682.195363,2251.2485201,2440.3944239333337,-1,1.0
2017-07-22,1442.7385510765025,,,,,,,,,2807.609857,2293.4346487,2443.071818733333,-1,1.0
2017-07-23,1442.7385510765025,,,,,,,,,2825.51,2340.507307,2446.8061520666665,-1,-1.0
2017-07-24,1442.7385510765025,,,,,,,,,2751.821029,2381.8404099,2452.228023433333,-1,-1.0
2017-07-25,1442.7385510765025,,,,,,,,,2560.997917,2432.0406415999996,2453.8490777999996,-1,-1.0
2017-07-26,1442.7385510765025,,,,,,,,,2564.3,2495.3492115999998,2455.9247444666667,1,-1.0
2017-07-27,1460.4110345803672,,,,,,,,,2647.625,2569.0157116,2460.248807333333,1,-1.0
2017-07-28,1534.3308663446023,,,,,,,,,2781.636583,2615.1671449,2466.7917205666668,1,-1.0
2017-07-29,1536.0757845614114,,,,,,,,,2784.8,2667.1705749000002,2474.341720566667,1,-1.0
2017-07-30,1514.6493900958535,,,,,,,,,2745.955417,2715.2451166,2483.2855219666667,1,-1.0
2017-07-31,1581.1032288777287,,,,,,,,,2866.431667,2733.668747,2495.4601994333334,1,-1.0
2017-08-01,1579.1551865918073,,,,,,,,,2862.9,2739.1977613000004,2510.181532766667,1,-1.0
2017-08-02,1485.7892609013231,,,,,,,,,2693.633983,2726.0101596,2514.5951512333336,1,-1.0
2017-08-03,1541.2153706900729,,,,,,,,,2794.117717,2730.2398284,2521.0747472000003,1,-1.0
2017-08-04,1538.9440674110665,,,,,,,,,2790.0,2753.1400367,2527.4450805333336,1,-1.0
2017-08-05,1775.0892522073882,,,,,,,,,3218.115017,2818.5215384000003,2547.7166561,1,-1.0
2017-08-06,1794.0902559296992,,,,,,,,,3252.562533,2879.0152917000005,2573.095366733333,1,-1.0
2017-08-07,1770.7233853774212,,,,,,,,,3210.2,2921.8716333999996,2596.673366733333,1,1.0
2017-08-08,1907.0629815733487,,,,,,,,,3457.374333,2989.1290667000003,2627.3778799,1,1.0
2017-08-09,1851.8772107205002,,,,,,,,,3357.326317,3050.2661567000005,2660.4164190333336,1,1.0
2017-08-10,1842.4745840472535,,,,,,,,,3340.28,3097.65099,2694.1894190333337,1,1.0
2017-08-11,2003.6647258103212,,,,,,,,,3632.506667,3174.6116567,2735.7480222333334,1,1.0
2017-08-12,2125.1785617936807,,,,,,,,,3852.802914,3290.5285498,2785.682005466667,1,1.0
2017-08-13,2133.8479941437486,,,,,,,,,3868.52,3397.9687781000002,2836.6830054666666,1,1.0
2017-08-14,2362.4677882326373,,,,,,,,,4282.992,3547.2679780999997,2910.8162188,1,1.0
2017-08-15,2326.082698573101,,,,,,,,,4217.028329,3647.1593092999997,2987.0100197666666,1,1.0
2017-08-16,2305.641589052414,,,,,,,,,4179.97,3739.900056,3062.643686433333,1,1.0
2017-08-17,2387.694179794575,,,,,,,,,4328.725717,3851.7526276999997,3129.597135333334,1,1.0
2017-08-18,2278.3212318661713,,,,,,,,,4130.440067,3919.0592011,3191.7862809000003,1,1.0
2017-08-19,2264.1287107322146,,,,,,,,,4104.71,3993.7975694,3253.1029475666664,1,1.0
2017-08-20,2293.4999453152464,,,,,,,,,4157.958033,4075.5653727,3302.295036566667,1,1.0
2017-08-21,2230.488165648607,,,,,,,,,4043.722,4116.686906,3343.4987746666666,1,1.0
2017-08-22,2198.803568831321,,,,,,,,,3986.28,4130.034614599999,3382.191108,1,1.0
2017-08-23,2302.8725929167854,,,,,,,,,4174.95,4160.6776146,3429.628740366667,1,1.0
2017-08-24,2394.087692585027,,,,,,,,,4340.316717,4166.4100863,3488.9393670333334,1,1.0
2017-08-25,2389.3733845481133,,,,,,,,,4331.77,4177.8842534000005,3547.8550337,1,1.0
2017-08-26,2405.2279928545163,,,,,,,,,4360.513317,4195.9385851,3604.9513109333334,1,1.0
2017-08-27,2401.805368010366,,,,,,,,,4354.308333,4198.4968467,3657.3737026000003,1,1.0
2017-08-28,2393.3889805376302,,,,,,,,,4339.05,4219.35784,3709.1820359333337,1,1.0
2017-08-29,2541.7318534028723,,,,,,,,,4607.98545,4269.685385,3771.2497037,1,1.0
2017-08-30,2534.5624701015886,,,,,,,,,4594.98785,4313.388366699999,3828.8682431333336,1,1.0
2017-08-31,2527.685293115613,,,,,,,,,4582.52,4367.268166700001,3886.1889098000006,1,1.0
2017-09-01,2709.280702447197,,,,,,,,,4911.740017,4459.814168399999,3960.1257775999998,1,1.0
2017-09-02,2526.5090103189696,,,,,,,,,4580.38748,4500.3579164,4019.6681030333334,1,1.0
2017-09-03,2529.3676513255064,,,,,,,,,4585.57,4524.8832447,4079.5204363666667,1,1.0
2017-09-04,2396.1735961281533,,,,,,,,,4344.098317,4526.1160764,4117.053213033333,1,1.0
2017-09-05,2475.9459604736817,,,,,,,,,4488.72014,4538.9367587,4158.2584666,1,1.0
2017-09-06,2418.745704114292,,,,,,,,,4385.02,4542.0079254,4197.419133266667,1,-1.0
2017-09-07,2567.4763743367357,,,,,,,,,4654.6585,4573.5687754,4237.3286055,1,-1.0
2017-09-08,2377.7790036627307,,,,,,,,,4310.750183,4543.8452487,4269.109401033334,1,-1.0
2017-09-09,2378.6118079333496,,,,,,,,,4312.26,4515.5724637,4301.508734366666,1,-1.0
2017-09-10,2388.372243515012,,,,,,,,,4329.955,4490.3159637,4324.757012133333,1,-1.0
2017-09-11,2343.216103759974,,,,,,,,,4248.090017,4423.9509637,4337.9332489,1,-1.0
2017-09-12,2315.912248025602,,,,,,,,,4198.59,4385.7712157000005,4348.935582233334,1,-1.0
2017-09-13,2185.0089303783398,,,,,,,,,3961.271267,4323.3413424,4338.2115578,-1,-1.0
2017-09-14,2125.033251770773,,,,,,,,,3319.63,4220.894510700001,4308.298280166667,-1,-1.0
2017-09-15,2114.390463101399,,,,,,,,,3216.43,4093.6654966999995,4276.180280166667,-1,1.0
2017-09-16,-1.1368683772161603e-13,,,,,,,,,3763.62604,4031.5261007,4257.343624266667,-1,1.0
2017-09-17,-1.1368683772161603e-13,,,,,,,,,3746.060783,3940.6663290000006,4244.530981466667,-1,1.0
2017-09-18,2097.2080936125376,,,,,,,,,3678.53,3877.4443106999997,4230.324981466667,-1,-1.0
2017-09-19,2093.212193731407,,,,,,,,,3943.413333,3840.559644,4223.173491466667,-1,-1.0
2017-09-20,2095.9294056505755,,,,,,,,,3977.561667,3805.3203107,4220.9681470333335,-1,-1.0
2017-09-21,2065.2408945634934,,,,,,,,,3894.48,3769.9593090000003,4217.908147033334,-1,-1.0
2017-09-22,2069.5564664351145,,,,,,,,,3637.50255,3713.8505639999994,4199.993232033334,-1,-1.0
2017-09-23,-1.1368683772161603e-13,,,,,,,,,3776.3869,3695.3621273000003,4181.1955714666665,-1,-1.0
2017-09-24,-1.1368683772161603e-13,,,,,,,,,3777.62,3741.1611273000003,4162.7239048,-1,-1.0
2017-09-25,2067.158926506436,,,,,,,,,3942.555,3813.7736273,4148.7919609,-1,-1.0
2017-09-26,2077.9478561854885,,,,,,,,,3910.307383,3828.4417616,4133.991929233333,-1,-1.0
2017-09-27,2054.4760570175745,,,,,,,,,3881.0,3841.9356832999997,4118.7235959,-1,-1.0
2017-09-28,2046.8017914473987,,,,,,,,,4201.98905,3894.2815883000003,4105.190382566667,-1,-1.0
2017-09-29,2046.8017914473987,,,,,,,,,4193.574667,3919.2977217,4091.809943133333,-1,-1.0
2017-09-30,2046.8017914473987,,,,,,,,,4164.27,3937.9685550000004,4077.8682764666664,-1,-1.0
2017-10-01,2046.8017914473987,,,,,,,,,4360.722967,3984.5928517,4059.501041466667,-1,-1.0
2017-10-02,2046.8017914473987,,,,,,,,,4386.88375,4059.5309717000005,4053.0509171333333,1,-1.0
2017-10-03,2009.9555903201956,,,,,,,,,4394.07,4121.2992816999995,4046.6675838000006,1,-1.0
2017-10-04,1932.6988671848956,,,,,,,,,4225.175,4166.0547817,4042.703473233333,1,-1.0
2017-10-05,1984.697520288016,,,,,,,,,4338.852,4205.6844817,4037.7078685666665,1,-1.0
2017-10-06,1975.4246093587474,,,,,,,,,4318.58,4246.5117434,4035.4932019,1,-1.0
2017-10-07,2001.7776014945841,,,,,,,,,4376.191667,4296.0309101,4026.2109741333334,1,-1.0
2017-10-08,2105.196364420598,,,,,,,,,4602.280883,4336.0600934,4035.9286641333333,1,1.0
2017-10-09,2106.7420555690082,,,,,,,,,4605.66,4377.2686267,4045.708664133334,1,1.0
2017-10-10,2187.5323835251747,,,,,,,,,4782.28,4439.0696267,4060.786164133334,1,1.0
2017-10-11,2204.551215581515,,,,,,,,,4819.485767,4484.9459067,4079.832689133333,1,1.0
2017-10-12,2205.7790497134406,,,,,,,,,4822.17,4528.4745317,4100.618689133333,1,1.0
2017-10-13,2545.0218391609296,,,,,,,,,5563.806567,4645.4481884,4154.036532466666,1,1.0
2017-10-14,2625.3603075721626,,,,,,,,,5739.438733,4796.8745617,4234.696823566667,1,1.0
2017-10-15,2664.950983859965,,,,,,,,,5825.99,4945.5883617,4321.682156899999,1,1.0
2017-10-16,2612.445900917862,,,,,,,,,5711.205867,5084.850948400001,4386.601484466666,1,1.0
2017-10-17,2563.275994761718,,,,,,,,,5603.71294,5207.6030757,4448.523223033333,1,1.0
2017-10-18,2559.1349575543372,,,,,,,,,5594.66,5306.840987400001,4512.394223033333,1,1.0
2017-10-19,2619.9603039164667,,,,,,,,,5727.6335,5419.038337399999,4571.868228599999,1,1.0
2017-10-20,2735.151859779909,,,,,,,,,5979.45984,5538.7563214,4638.5981677,1,1.0
2017-10-21,2738.3447564823573,,,,,,,,,5986.44,5655.451744700001,4708.330167699999,1,1.0
2017-10-22,2736.8556336585275,,,,,,,,,5983.18455,5771.5531997,4786.5195677,1,1.0
2017-10-23,2687.8633198480234,,,,,,,,,5876.079867,5802.7805296999995,4856.509333266667,1,1.0
2017-10-24,2699.0748569520842,,,,,,,,,5900.59,5818.8956564,4927.274999933334,1,1.0
2017-10-25,2593.4246621489183,,,,,,,,,5669.622533,5803.2589097,4984.8439177,1,1.0
2017-10-26,2695.6663197854973,,,,,,,,,5893.138417,5821.4521647,5050.9382855,1,1.0
2017-10-27,2694.148394308624,,,,,,,,,5889.82,5850.0628707000005,5117.898952166666,1,1.0
2017-10-28,2642.403131547318,,,,,,,,,5776.69695,5868.2665657,5170.3892155,1,-1.0
2017-10-29,2815.646773798805,,,,,,,,,6155.43402,5911.0466177,5235.784527266666,1,-1.0
2017-10-30,2806.9813135530335,,,,,,,,,6136.49,5926.749633699999,5301.525193933334,1,-1.0
